,Company,Model,FuelType,Colour,Kilometer,BodyStyle,TransmissionType,ModelYear,CngKit,Price,Owner,DealerState,City,Warranty,QualityScore,MileagePerYear,Luxury,CarAge
161,HYUNDAI,I20(2012-2014),PETROL,Silver,61207,HATCHBACK,manual,2014,0,495000,1.0,Karnataka,Bangalore,1,7.6,30.390764647467726,Non-Luxury,11
162,FORD,ECOSPORT,DIESEL,Orange,52126,SUV,manual,2017,0,765000,2.0,Karnataka,Bangalore,1,7.5,25.84333168071393,Non-Luxury,8
163,RENAULT,KWID(2015_2019),PETROL,Red,25351,HATCHBACK,manual,2016,0,434999,1.0,Karnataka,Bangalore,1,8.1,12.574900793650794,Non-Luxury,9
164,MARUTI SUZUKI,CELERIO,PETROL,G. Red,93544,HATCHBACK,manual,2018,0,470000,1.0,Karnataka,Bangalore,1,8.0,46.35480673934589,Non-Luxury,7
165,HONDA,CITY,PETROL,Brown,48302,SEDAN,manual,2017,0,700000,1.0,Maharashtra,Pune,1,7.6,23.947446703024294,Non-Luxury,8
166,SKODA,RAPID,DIESEL,Silver,124654,SEDAN,automatic,2016,0,535000,1.0,Maharashtra,Pune,0,8.3,61.83234126984127,Non-Luxury,9
167,MARUTI SUZUKI,CELERIO,PETROL,Grey,25823,HATCHBACK,manual,2014,0,425000,1.0,Maharashtra,Pune,1,8.0,12.821747765640517,Non-Luxury,11
168,MARUTI SUZUKI,WAGON R 1.0,PETROL,Silver,32079,HATCHBACK,manual,2018,0,550000,1.0,Maharashtra,Pune,1,7.9,15.89643211100099,Non-Luxury,7
169,MARUTI SUZUKI,CELERIO,PETROL,White,35379,HATCHBACK,manual,2018,0,525000,1.0,Maharashtra,Pune,1,8.2,17.53171456888008,Non-Luxury,7
170,MG,HECTOR PLUS(2021-2023),DIESEL,Burgundy,101,SUV,manual,2022,0,2263000,1.0,Maharashtra,Pune,1,8.3,0.049950544015825916,Non-Luxury,3
171,MARUTI SUZUKI,SWIFT DZIRE,DIESEL,Grey,90535,SEDAN,manual,2014,0,600000,1.0,Maharashtra,Pune,0,7.6,44.95283018867924,Non-Luxury,11
172,JEEP,COMPASS,DIESEL,White,19550,SUV,manual,2021,0,1900000,1.0,Maharashtra,Pune,1,8.0,9.67342899554676,Non-Luxury,4
173,HYUNDAI,ALCAZAR(2021-2023),PETROL,Grey,7920,SUV,manual,2022,0,1800000,1.0,Maharashtra,Pune,1,8.1,3.916913946587537,Non-Luxury,3
174,HYUNDAI,VENUE,PETROL,White,45340,SUV,manual,2021,0,950000,1.0,Maharashtra,Pune,1,8.0,22.43443839683325,Non-Luxury,4
175,HYUNDAI,AURA,CNG,White,34866,SEDAN,manual,2020,0,855000,1.0,Maharashtra,Pune,1,8.2,17.26039603960396,Non-Luxury,5
176,HYUNDAI,ELANTRA,DIESEL,White,69165,SEDAN,manual,2014,0,650000,1.0,Maharashtra,Pune,1,7.4,34.3421052631579,Non-Luxury,11
177,MAHINDRA,XUV300,DIESEL,Red,34937,SUV,manual,2020,0,1251000,1.0,Maharashtra,Pune,1,7.9,17.295544554455446,Non-Luxury,5
178,MARUTI SUZUKI,VITARA BREZZA,DIESEL,Red,57868,HATCHBACK,manual,2018,0,921000,1.0,Maharashtra,Pune,1,7.8,28.67591674925669,Non-Luxury,7
179,HONDA,JAZZ,PETROL,White,10000,HATCHBACK,manual,2021,0,991000,1.0,Maharashtra,Pune,0,7.9,4.948045522018803,Non-Luxury,4
180,MAHINDRA,SCORPIO,DIESEL,Blue,110000,SUV,manual,2014,0,861000,2.0,Maharashtra,Pune,0,7.4,54.61767626613704,Non-Luxury,11
181,MARUTI SUZUKI,SWIFT,PETROL,Purple,65000,HATCHBACK,manual,2016,0,581000,1.0,Maharashtra,Pune,0,7.9,32.242063492063494,Non-Luxury,9
182,VOLKSWAGEN,VENTO,DIESEL,Grey,80000,SEDAN,automatic,2014,0,471000,2.0,Maharashtra,Pune,0,7.6,39.72194637537239,Non-Luxury,11
183,HONDA,CITY ZX,PETROL,Brown,50000,SEDAN,manual,2008,0,254999,3.0,Maharashtra,Pune,0,6.8,24.900398406374503,Non-Luxury,17
184,HYUNDAI,VERNA,PETROL,White,32115,SEDAN,manual,2017,0,750000,2.0,Maharashtra,Pune,1,7.7,15.922161626177491,Non-Luxury,8
185,MARUTI SUZUKI,SWIFT DZIRE,DIESEL,Golden,79650,SEDAN,manual,2018,0,775000,1.0,Maharashtra,Pune,1,8.0,39.469772051536175,Non-Luxury,7
186,TOYOTA,ETIOS,PETROL,A Silver,120000,SEDAN,manual,2012,0,360000,1.0,Maharashtra,Pune,0,7.4,59.642147117296226,Non-Luxury,13
187,MARUTI SUZUKI,S CROSS,DIESEL,White,21435,SUV,manual,2017,0,825000,1.0,Maharashtra,Pune,1,7.6,10.6271690629648,Non-Luxury,8
188,HYUNDAI,ELITE I20(2018-2019),DIESEL,Red,73536,HATCHBACK,manual,2019,0,800000,1.0,Maharashtra,Pune,1,7.9,36.42199108469539,Non-Luxury,6
189,FORD,ECOSPORT,PETROL,Silver,60848,SUV,manual,2019,0,775000,1.0,Maharashtra,Pune,1,7.8,30.137691926696384,Non-Luxury,6
190,VOLKSWAGEN,TAIGUN,PETROL,Grey,24137,SUV,manual,2021,0,1700000,1.0,Maharashtra,Pune,1,8.0,11.943097476496783,Non-Luxury,4
191,MARUTI SUZUKI,WAGON R 1.0,PETROL,White,50000,HATCHBACK,manual,2016,0,385000,1.0,Maharashtra,Pune,0,7.1,24.8015873015873,Non-Luxury,9
192,VOLKSWAGEN,VENTO,PETROL,Silver,36531,SEDAN,automatic,2016,0,620000,1.0,Maharashtra,Pune,1,7.7,18.120535714285715,Non-Luxury,9
193,HONDA,BRIO,PETROL,Urban Titanium,79640,HATCHBACK,manual,2013,0,315000,1.0,Maharashtra,Pune,0,7.0,39.56284153005465,Non-Luxury,12
194,HYUNDAI,I20,PETROL,White,80998,HATCHBACK,manual,2013,0,450000,1.0,Maharashtra,Pune,1,6.4,40.2374565325385,Non-Luxury,12
195,VOLKSWAGEN,POLO,PETROL,Red,57377,HATCHBACK,manual,2016,0,600000,1.0,Maharashtra,Pune,1,7.2,28.46081349206349,Non-Luxury,9
196,TATA,TIAGO,CNG,Grey,25620,HATCHBACK,manual,2022,0,780000,1.0,Maharashtra,Pune,1,8.9,12.670623145400594,Non-Luxury,3
197,HONDA,AMAZE,PETROL,Brown,33887,SEDAN,automatic,2018,0,740000,1.0,Maharashtra,Pune,1,7.4,16.79236868186323,Non-Luxury,7
198,MARUTI SUZUKI,SWIFT DZIRE,PETROL,White,42291,SEDAN,manual,2016,0,575000,1.0,Maharashtra,Pune,1,7.1,20.977678571428573,Non-Luxury,9
199,MARUTI SUZUKI,CELERIO(2017-2019),PETROL,Pearl White,26905,HATCHBACK,manual,2018,0,530000,2.0,Maharashtra,Pune,1,8.5,13.332507433102082,Non-Luxury,7
200,HONDA,WR V,PETROL,Red,15085,SUV,manual,2019,0,775000,1.0,Maharashtra,Pune,1,7.5,7.4715205547300645,Non-Luxury,6
201,HONDA,WR V,PETROL,A Silver,38236,SUV,manual,2018,0,819999,1.0,Maharashtra,Pune,1,8.3,18.94747274529237,Non-Luxury,7
202,HYUNDAI,CRETA,DIESEL,Pearl White,88115,COMPACTSUV,automatic,2016,0,950000,1.0,Maharashtra,Pune,1,7.4,43.707837301587304,Non-Luxury,9
203,JEEP,COMPASS,DIESEL,White,93235,SUV,manual,2017,0,1349000,1.0,Maharashtra,Pune,1,6.6,46.22459097669807,Non-Luxury,8
204,HYUNDAI,VENUE(2020-2022),DIESEL,Pearl White,52535,SUV,manual,2021,0,1180000,1.0,Maharashtra,Pune,1,8.6,25.99455714992578,Non-Luxury,4
205,MAHINDRA,XUV500,DIESEL,Arizona Grey,120989,SUV,manual,2014,0,625000,1.0,Maharashtra,Pune,0,5.6,60.07398212512413,Non-Luxury,11
206,MARUTI SUZUKI,ALTO 800,PETROL,Silky Silver,39112,HATCHBACK,manual,2016,0,310000,1.0,Maharashtra,Pune,1,7.2,19.400793650793652,Non-Luxury,9
207,MARUTI SUZUKI,VITARA BREZZA,DIESEL,White,52170,SUV,manual,2020,0,1025000,1.0,Maharashtra,Pune,1,8.2,25.826732673267326,Non-Luxury,5
208,MARUTI SUZUKI,CIAZ,PETROL,Silver,48500,SEDAN,manual,2017,0,740000,1.0,Maharashtra,Pune,0,8.1,24.04561229548835,Non-Luxury,8
209,KIA,SELTOS,DIESEL,Red,16594,SUV,manual,2019,0,1350000,1.0,Maharashtra,Pune,1,8.7,8.218920257553243,Non-Luxury,6
210,MARUTI SUZUKI,BALENO,PETROL,Blue,34587,HATCHBACK,manual,2016,0,625000,1.0,Maharashtra,Pune,1,8.0,17.15625,Non-Luxury,9
211,HONDA,CITY,DIESEL,Brown,90330,SEDAN,manual,2015,0,730000,2.0,Maharashtra,Pune,0,6.2,44.8287841191067,Non-Luxury,10
212,HYUNDAI,I10,PETROL,Silver,640000,HATCHBACK,automatic,2012,0,350000,1.0,Maharashtra,Pune,0,7.5,318.0914512922465,Non-Luxury,13
213,HONDA,CITY,DIESEL,Red,87415,SEDAN,manual,2015,0,650000,2.0,Maharashtra,Pune,1,6.3,43.38213399503722,Non-Luxury,10
214,HONDA,AMAZE,DIESEL,Silver,79500,SEDAN,manual,2013,0,440000,1.0,Maharashtra,Pune,0,6.3,39.49329359165425,Non-Luxury,12
215,SKODA,RAPID,PETROL,Red,71669,SEDAN,automatic,2017,0,725000,1.0,Maharashtra,Pune,1,6.8,35.53247397124442,Non-Luxury,8
216,MARUTI SUZUKI,WAGON R 1.0,CNG,Blue,82000,HATCHBACK,manual,2013,1,399000,1.0,Maharashtra,Pune,0,6.8,40.73522106308992,Non-Luxury,12
217,HONDA,BRIO,PETROL,White,78422,HATCHBACK,manual,2014,0,375000,1.0,Maharashtra,Pune,1,7.0,38.938430983118174,Non-Luxury,11
218,HYUNDAI,GRAND I10 NIOS(2019-2023),CNG,Grey,62075,HATCHBACK,manual,2021,1,700000,1.0,Maharashtra,Pune,1,7.6,30.714992577931717,Non-Luxury,4
219,MAHINDRA,XUV500,DIESEL,White,76547,SUV,manual,2019,0,1550000,1.0,Maharashtra,Pune,1,7.1,37.91332342743932,Non-Luxury,6
220,MARUTI SUZUKI,WAGON R,PETROL,Blue,74000,HATCHBACK,manual,2009,0,220000,2.0,Maharashtra,Pune,0,6.5,36.83424589347934,Non-Luxury,16
221,VOLKSWAGEN,VENTO,PETROL,Black,63000,SEDAN,automatic,2011,0,350000,2.0,Maharashtra,Pune,0,5.8,31.327697662854302,Non-Luxury,14
222,MARUTI SUZUKI,BALENO,DIESEL,Red,89802,HATCHBACK,manual,2017,0,650000,1.0,Maharashtra,Pune,1,6.8,44.52255825483391,Non-Luxury,8
223,MARUTI SUZUKI,SWIFT,PETROL,White,53471,HATCHBACK,manual,2017,0,525000,1.0,Maharashtra,Pune,0,7.6,26.510163609320774,Non-Luxury,8
224,VOLKSWAGEN,VENTO,PETROL,Black,71000,SEDAN,automatic,2010,0,340000,2.0,Maharashtra,Pune,0,5.7,35.32338308457712,Non-Luxury,15
225,MARUTI SUZUKI,DZIRE,PETROL,Grey,41139,SEDAN,manual,2019,0,790000,1.0,Maharashtra,Pune,1,7.8,20.37592867756315,Non-Luxury,6
226,MARUTI SUZUKI,BALENO,DIESEL,Grey,33198,HATCHBACK,manual,2016,0,550000,2.0,Maharashtra,Pune,1,7.7,16.467261904761905,Non-Luxury,9
227,HYUNDAI,AURA,PETROL,Grey,22821,SEDAN,manual,2020,0,790000,1.0,Maharashtra,Pune,1,8.9,11.297524752475248,Non-Luxury,5
228,VOLKSWAGEN,POLO,PETROL,Brown,32106,HATCHBACK,manual,2019,0,720000,1.0,Maharashtra,Pune,1,7.8,15.901931649331353,Non-Luxury,6
229,MARUTI SUZUKI,BALENO,PETROL,Silver,43814,HATCHBACK,manual,2018,0,650000,1.0,Maharashtra,Pune,1,8.4,21.711595639246777,Non-Luxury,7
230,MARUTI SUZUKI,WAGON R 1.0,PETROL,White,80876,HATCHBACK,manual,2012,1,295000,2.0,Maharashtra,Pune,0,6.3,40.19681908548708,Non-Luxury,13
231,VOLKSWAGEN,POLO,PETROL,White,62804,HATCHBACK,manual,2013,0,434999,1.0,Maharashtra,Pune,0,7.5,31.19920516641828,Non-Luxury,12
232,MARUTI SUZUKI,SWIFT DZIRE,DIESEL,Silver,83000,SEDAN,manual,2017,0,749000,1.0,Maharashtra,Pune,0,6.7,41.15022310361924,Non-Luxury,8
233,MG,HECTOR,PETROL,White,82679,SUV,manual,2019,0,1470000,1.0,Maharashtra,Pune,1,7.9,40.95047052996533,Non-Luxury,6
234,HYUNDAI,GRAND I10,PETROL,Grey,38024,HATCHBACK,manual,2019,0,600000,1.0,Maharashtra,Pune,1,8.8,18.83308568598316,Non-Luxury,6
235,MAHINDRA,XUV500,DIESEL,White,74400,SUV,manual,2018,0,1380000,1.0,Maharashtra,Pune,0,6.8,36.86818632309217,Non-Luxury,7
236,TATA,TIAGO,PETROL,A Blue,37042,HATCHBACK,manual,2017,0,495000,1.0,Maharashtra,Pune,1,8.4,18.364898363906793,Non-Luxury,8
237,MARUTI SUZUKI,BALENO,PETROL,Grey,24125,HATCHBACK,manual,2019,0,690000,1.0,Maharashtra,Pune,1,8.5,11.94898464586429,Non-Luxury,6
238,TATA,TIAGO,PETROL,White,45390,HATCHBACK,manual,2021,0,625000,1.0,Maharashtra,Pune,1,8.9,22.459178624443346,Non-Luxury,4
239,MARUTI SUZUKI,ERTIGA,PETROL,White,36617,MPV,manual,2016,0,780000,1.0,Maharashtra,Pune,1,8.1,18.163194444444443,Non-Luxury,9
240,MAHINDRA,XUV300,PETROL,White,41683,SUV,manual,2021,0,1125000,1.0,Maharashtra,Pune,1,8.7,20.624938149430974,Non-Luxury,4
241,RENAULT,KWID,PETROL,A Blue,31683,HATCHBACK,manual,2018,0,400000,1.0,Maharashtra,Pune,1,8.7,15.700198216055501,Non-Luxury,7
242,TATA,TIAGO,DIESEL,A Blue,81788,HATCHBACK,manual,2016,0,450000,1.0,Maharashtra,Pune,0,6.0,40.56944444444444,Non-Luxury,9
243,MARUTI SUZUKI,VITARA BREZZA,DIESEL,Red,99000,HATCHBACK,manual,2019,0,921000,1.0,Maharashtra,Pune,0,7.7,49.034175334323926,Non-Luxury,6
244,MARUTI SUZUKI,VITARA BREZZA,DIESEL,Metalic Grey,32976,HATCHBACK,manual,2019,0,950000,1.0,Maharashtra,Pune,1,8.5,16.332838038632985,Non-Luxury,6
245,RENAULT,DUSTER,DIESEL,Orange,102000,SUV,manual,2017,0,735000,2.0,Maharashtra,Pune,0,6.2,50.57015369360436,Non-Luxury,8
246,HYUNDAI,EON,PETROL,Dark Grey,49917,HATCHBACK,manual,2014,0,250000,1.0,Maharashtra,Pune,0,6.7,24.785004965243296,Non-Luxury,11
247,HYUNDAI,ELITE I20,PETROL,Silver,87944,HATCHBACK,manual,2018,0,675000,1.0,Maharashtra,Pune,1,7.0,43.57978196233895,Non-Luxury,7
248,HONDA,CITY,PETROL,Black,91000,SEDAN,manual,2010,0,300000,2.0,Maharashtra,Pune,0,5.1,45.27363184079602,Non-Luxury,15
249,MARUTI SUZUKI,CIAZ,DIESEL,Brown,45000,SEDAN,manual,2017,0,700000,1.0,Maharashtra,Pune,0,6.5,22.310361923648983,Non-Luxury,8
250,HYUNDAI,AURA,PETROL,Grey,15634,SEDAN,manual,2021,0,850000,1.0,Maharashtra,Pune,1,8.7,7.735774369124196,Non-Luxury,4
251,MARUTI SUZUKI,WAGON R 1.0,CNG,White,102197,HATCHBACK,manual,2014,1,350000,2.0,Maharashtra,Pune,0,6.4,50.74329692154915,Non-Luxury,11
252,AUDI,A4,DIESEL,White,96000,SEDAN,automatic,2013,0,1300000,2.0,Maharashtra,Pune,0,6.2,47.69001490312966,Non-Luxury,12
253,MARUTI SUZUKI,CELERIO X,PETROL,White,58771,HATCHBACK,manual,2017,0,550000,1.0,Maharashtra,Pune,1,8.3,29.1378284581061,Non-Luxury,8
254,HYUNDAI,TUCSON,DIESEL,White,125561,SUV,manual,2017,0,1800000,2.0,Maharashtra,Pune,0,5.8,62.251363411006444,Non-Luxury,8
255,HYUNDAI,TUCSON,DIESEL,Black,90386,SUV,manual,2018,0,1800000,1.0,Maharashtra,Pune,0,6.5,44.78989098116948,Non-Luxury,7
256,HYUNDAI,CRETA,DIESEL,Black,170758,SUV,automatic,2016,0,925000,2.0,Maharashtra,Pune,0,5.4,84.70138888888889,Non-Luxury,9
257,MARUTI SUZUKI,ALTO K10,PETROL,White,71000,HATCHBACK,manual,2018,1,350000,2.0,Maharashtra,Pune,0,6.7,35.18334985133796,Non-Luxury,7
258,MARUTI SUZUKI,ERTIGA,PETROL,White,95509,MPV,manual,2014,0,650000,1.0,Maharashtra,Pune,1,6.7,47.422542204568025,Non-Luxury,11
259,TATA,NEXON,DIESEL,Beige Blue,95547,HATCHBACK,manual,2019,0,850000,1.0,Maharashtra,Pune,1,7.5,47.323922734026745,Non-Luxury,6
260,HYUNDAI,I10,PETROL,White,54662,HATCHBACK,manual,2010,0,280000,1.0,Maharashtra,Pune,0,7.1,27.19502487562189,Non-Luxury,15
261,KIA,CARENS,DIESEL,Silver,12000,MPV,manual,2022,0,1850000,1.0,Maharashtra,Pune,0,8.9,5.9347181008902075,Non-Luxury,3
262,HYUNDAI,ELANTRA,PETROL,Pearl White,69000,SEDAN,manual,2018,0,910000,2.0,Maharashtra,Pune,0,7.0,34.19226957383548,Non-Luxury,7
263,MAHINDRA,TUV 300,DIESEL,G. Red,86183,SUV,manual,2017,0,850000,1.0,Maharashtra,Pune,1,7.6,42.72830937035201,Non-Luxury,8
264,MARUTI SUZUKI,WAGON R 1.0,CNG,White,81236,HATCHBACK,manual,2017,1,530000,1.0,Maharashtra,Pune,1,6.9,40.2756569162122,Non-Luxury,8
265,HYUNDAI,I20,PETROL,White,64462,HATCHBACK,manual,2015,0,480000,2.0,Maharashtra,Pune,1,6.7,31.99106699751861,Non-Luxury,10
266,MARUTI SUZUKI,VITARA BREZZA,DIESEL,Red,69768,SUV,manual,2019,0,900000,1.0,Maharashtra,Pune,1,7.8,34.555720653789,Non-Luxury,6
267,TATA,MANZA(2011_2015),DIESEL,Wine Red,46624,SEDAN,manual,2013,0,365000,2.0,Maharashtra,Pune,0,6.4,23.161450571286636,Non-Luxury,12
268,MARUTI SUZUKI,SWIFT,PETROL,Grey,32547,HATCHBACK,manual,2022,0,725000,1.0,Maharashtra,Pune,1,8.9,16.096439169139465,Non-Luxury,3
269,MARUTI SUZUKI,CELERIO,PETROL,Grey,23035,HATCHBACK,manual,2017,0,525000,1.0,Maharashtra,Pune,1,8.3,11.420426375805652,Non-Luxury,8
270,MARUTI SUZUKI,SWIFT DZIRE,DIESEL,White,43252,SEDAN,manual,2018,0,825000,1.0,Maharashtra,Pune,1,8.0,21.433102081268583,Non-Luxury,7
271,MARUTI SUZUKI,EECO,CNG,Silver,40267,VAN,manual,2018,1,525000,1.0,Maharashtra,Pune,0,7.3,19.953914767096133,Non-Luxury,7
272,MAHINDRA,XUV300,DIESEL,Silver,69143,SUV,manual,2021,0,1125000,1.0,Maharashtra,Pune,0,7.2,34.21227115289461,Non-Luxury,4
273,HYUNDAI,I10,PETROL,Red,17527,HATCHBACK,manual,2013,0,350000,1.0,Maharashtra,Pune,1,7.6,8.706905116741183,Non-Luxury,12
274,MARUTI SUZUKI,SWIFT DZIRE,PETROL,Blue,122145,SEDAN,manual,2008,0,225000,3.0,Maharashtra,Pune,0,5.5,60.82918326693227,Non-Luxury,17
275,MARUTI SUZUKI,BALENO,PETROL,Grey,41814,HATCHBACK,manual,2017,0,625000,1.0,Maharashtra,Pune,1,8.1,20.730788299454634,Non-Luxury,8
276,HYUNDAI,VERNA,DIESEL,Black,49261,SEDAN,automatic,2018,0,1050000,1.0,Maharashtra,Pune,1,6.9,24.410802775024777,Non-Luxury,7
277,HYUNDAI,i20,PETROL,White,16694,HATCHBACK,manual,2021,0,850000,1.0,Maharashtra,Pune,1,8.7,8.260267194458189,Non-Luxury,4
278,MAHINDRA,SCORPIO,DIESEL,Silver,126307,SUV,manual,2018,0,1350000,1.0,Maharashtra,Pune,0,5.9,62.590188305252724,Non-Luxury,7
279,MARUTI SUZUKI,SWIFT,DIESEL,White,46703,HATCHBACK,manual,2019,0,800000,1.0,Maharashtra,Pune,0,8.4,23.131748390292223,Non-Luxury,6
280,MARUTI SUZUKI,CELERIO,PETROL,Silver,36433,HATCHBACK,manual,2014,0,395000,1.0,Maharashtra,Pune,1,6.9,18.08987090367428,Non-Luxury,11
281,VOLKSWAGEN,VENTO,PETROL,Pearl White,65950,SEDAN,automatic,2016,0,640000,1.0,Maharashtra,Pune,1,6.8,32.71329365079365,Non-Luxury,9
282,BMW,X1(2010-2012),DIESEL,Blue,104000,SUV,manual,2011,0,500000,4.0,Maharashtra,Pune,0,5.1,51.71556439582297,Luxury,14
283,TATA,TIGOR,DIESEL,Red,58287,SEDAN,manual,2018,0,585000,1.0,Maharashtra,Pune,0,7.2,28.88354806739346,Non-Luxury,7
284,HONDA,CITY(2017-2020),PETROL,Red,106118,SEDAN,manual,2017,0,680000,1.0,Maharashtra,Pune,0,7.2,52.61179970252851,Non-Luxury,8
285,FORD,ECOSPORT,DIESEL,Diamond White,91160,SUV,manual,2016,0,670000,1.0,Maharashtra,Pune,1,7.0,45.21825396825397,Non-Luxury,9
286,MAHINDRA,BOLERO,DIESEL,Grey,80692,SUV,manual,2012,0,480000,1.0,Maharashtra,Pune,0,6.7,40.10536779324055,Non-Luxury,13
287,HYUNDAI,GRAND I10,DIESEL,Red,76050,HATCHBACK,manual,2017,0,530000,1.0,Maharashtra,Pune,1,7.9,37.70451165096678,Non-Luxury,8
288,FORD,ECOSPORT(2017-2019),DIESEL,Red,50495,SUV,manual,2018,0,905000,1.0,Maharashtra,Pune,1,8.0,25.022299306243806,Non-Luxury,7
289,MAHINDRA,TUV 300,DIESEL,Black,38936,SUV,manual,2016,0,730000,2.0,Maharashtra,Pune,1,7.1,19.313492063492063,Non-Luxury,9
290,HYUNDAI,GRAND I10,PETROL,White,62560,HATCHBACK,manual,2017,0,509999,1.0,Maharashtra,Pune,1,7.1,31.016360932077344,Non-Luxury,8
291,MARUTI SUZUKI,ALTO,PETROL,Red,94201,HATCHBACK,manual,2011,1,95000,2.0,Maharashtra,Pune,0,5.7,46.84286424664346,Non-Luxury,14
292,VOLKSWAGEN,POLO,DIESEL,White,57970,HATCHBACK,manual,2014,0,595000,1.0,Maharashtra,Pune,1,6.3,28.78351539225422,Non-Luxury,11
293,VOLKSWAGEN,VENTO,DIESEL,White,95642,SEDAN,automatic,2016,0,850000,1.0,Maharashtra,Pune,1,7.0,47.44146825396825,Non-Luxury,9
294,MARUTI SUZUKI,WAGON R,PETROL,Silver,85319,HATCHBACK,manual,2017,1,475000,1.0,Maharashtra,Pune,1,8.0,42.29995042141795,Non-Luxury,8
295,MAHINDRA,XUV500,DIESEL,Silver,34833,SUV,manual,2019,0,1350000,1.0,Maharashtra,Pune,1,8.1,17.25260029717682,Non-Luxury,6
296,TOYOTA,INNOVA(2012-2013),DIESEL,Silver,177666,MPV,manual,2012,0,790000,1.0,Maharashtra,Pune,0,4.8,88.30318091451292,Non-Luxury,13
297,MAHINDRA,VERITO(2011-2012),DIESEL,Silver,41575,SEDAN,manual,2012,0,275000,1.0,Maharashtra,Pune,0,7.0,20.66351888667992,Non-Luxury,13
298,MAHINDRA,TUV 300,DIESEL,G. Red,32763,SUV,manual,2016,0,750000,2.0,Maharashtra,Pune,1,7.4,16.251488095238095,Non-Luxury,9
299,VOLKSWAGEN,POLO,DIESEL,Silver,88413,HATCHBACK,manual,2015,0,560000,1.0,Maharashtra,Pune,1,6.4,43.87741935483871,Non-Luxury,10
300,TATA,NEXON,DIESEL,G. Red,41693,HATCHBACK,manual,2018,0,890000,1.0,Maharashtra,Pune,1,8.0,20.660555004955402,Non-Luxury,7
301,MARUTI SUZUKI,S CROSS,DIESEL,Chocolate Brown,100923,SUV,manual,2016,0,625000,2.0,Maharashtra,Pune,0,6.3,50.061011904761905,Non-Luxury,9
302,MAHINDRA,XUV 500,DIESEL,Silver,55963,SUV,manual,2015,0,1100000,1.0,Maharashtra,Pune,1,7.0,27.773200992555832,Non-Luxury,10
303,MARUTI SUZUKI,SWIFT,PETROL,Red,12364,HATCHBACK,manual,2018,0,675000,1.0,Maharashtra,Pune,1,8.3,6.126858275520317,Non-Luxury,7
304,MARUTI SUZUKI,CELERIO,PETROL,Pearl White,84169,HATCHBACK,manual,2016,0,425000,1.0,Maharashtra,Pune,1,7.9,41.75049603174603,Non-Luxury,9
305,MARUTI SUZUKI,ERTIGA,DIESEL,White,54452,MUV,manual,2015,0,850000,1.0,Maharashtra,Pune,1,7.3,27.02332506203474,Non-Luxury,10
306,TOYOTA,FORTUNER,DIESEL,White,110255,SUV,automatic,2013,0,1550000,1.0,Maharashtra,Pune,0,6.5,54.77148534525584,Non-Luxury,12
307,MARUTI SUZUKI,A STAR,PETROL,Silver,86784,HATCHBACK,manual,2014,0,250000,2.0,Maharashtra,Pune,0,7.1,43.09036742800397,Non-Luxury,11
308,MARUTI SUZUKI,WAGON R,PETROL,Grey,3937,HATCHBACK,manual,2021,0,640000,1.0,Maharashtra,Pune,1,9.0,1.9480455220188027,Non-Luxury,4
309,MARUTI SUZUKI,SWIFT,DIESEL,Grey,120584,HATCHBACK,manual,2009,0,285000,2.0,Maharashtra,Pune,0,5.6,60.021901443504234,Non-Luxury,16
310,MARUTI SUZUKI,BALENO,PETROL,Grey,53246,HATCHBACK,manual,2017,0,685000,1.0,Maharashtra,Pune,1,8.0,26.39861179970253,Non-Luxury,8
311,VOLKSWAGEN,AMEO,PETROL,Brown,51550,SEDAN,manual,2017,0,500000,1.0,Maharashtra,Pune,1,7.2,25.557759048091224,Non-Luxury,8
312,TOYOTA,INNOVA CRYSTA,DIESEL,Brown,38072,MPV,manual,2016,0,1550000,1.0,Delhi,Delhi,1,7.4,18.884920634920636,Non-Luxury,9
313,TOYOTA,INNOVA CRYSTA,DIESEL,Grey,48714,MPV,manual,2019,0,1839999,1.0,Delhi,Delhi,1,7.8,24.12778603268945,Non-Luxury,6
314,KIA,SONET,DIESEL,Cherry Red,6270,SUV,manual,2021,0,1275000,1.0,Delhi,Delhi,1,8.0,3.1024245423057892,Non-Luxury,4
315,HYUNDAI,I20,PETROL,A Blue,73301,HATCHBACK,manual,2015,0,490000,1.0,Delhi,Delhi,1,7.8,36.37766749379652,Non-Luxury,10
316,TOYOTA,COROLLA ALTIS,PETROL,White,82593,SEDAN,manual,2012,0,434999,2.0,Delhi,Delhi,0,6.9,41.05019880715706,Non-Luxury,13
317,TOYOTA,FORTUNER,DIESEL,Metallic Silver,72907,SUV,automatic,2017,0,2875000,1.0,Delhi,Delhi,1,7.6,36.14625681705503,Non-Luxury,8
318,TOYOTA,FORTUNER (2012_2016),DIESEL,White,130000,SUV,manual,2015,0,1550000,2.0,Delhi,Delhi,0,7.7,64.51612903225806,Non-Luxury,10
319,AUDI,A4,DIESEL,Brown,55000,SEDAN,automatic,2013,0,1090000,1.0,Delhi,Delhi,0,7.5,27.3224043715847,Non-Luxury,12
320,TOYOTA,INNOVA CRYSTA,DIESEL,Riviera Red,77674,MPV,manual,2018,0,1875000,1.0,Delhi,Delhi,1,7.6,38.490584737363726,Non-Luxury,7
321,ISUZU,V CROSS,DIESEL,White,38805,SUV,manual,2016,0,1250000,1.0,Delhi,Delhi,1,8.0,19.248511904761905,Non-Luxury,9
